GISJOIN,YEAR,STATE,STATEA,COUNTY,full_name,COUNTYA,AREANAME,total_population,total_white,free_black,total_slave
G5100990,1850,Virginia,510,King George,KING GEORGE,990,King George,5971,2301,267,3403
G5101010,1850,Virginia,510,King William,KING WILLIAM,1010,King William,8779,2701,347,5731
G5101030,1850,Virginia,510,Lancaster,LANCASTER,1030,Lancaster,4708,1802,266,2640
G5101050,1850,Virginia,510,Lee,LEE,1050,Lee,10267,9440,40,787
G5101053,1850,Virginia,510,Lewis,LEWIS,1053,Lewis,10031,9620,43,368
G5101057,1850,Virginia,510,Logan,LOGAN,1057,Logan,3620,3533,0,87
G5101070,1850,Virginia,510,Loudoun,LOUDOUN,1070,Loudoun,22079,15081,1357,5641
G5101090,1850,Virginia,510,Louisa,LOUISA,1090,Louisa,16691,6423,404,9864
G5101110,1850,Virginia,510,Lunenburg,LUNENBURG,1110,Lunenburg,11692,4314,191,7187
G5101130,1850,Virginia,510,Madison,MADISON,1130,Madison,9331,4456,151,4724
G5101133,1850,Virginia,510,Marion,MARION,1133,Marion,10552,10439,19,94
G5101135,1850,Virginia,510,Marshall,MARSHALL,1135,Marshall,10138,10050,39,49
G5101137,1850,Virginia,510,Mason,MASON,1137,Mason,7539,6841,51,647
G5101150,1850,Virginia,510,Mathews,MATHEWS,1150,Matthews,6714,3642,149,2923
G5101170,1850,Virginia,510,Mecklenburg,MECKLENBURG,1170,Mecklenburg,20630,7256,912,12462
G5101175,1850,Virginia,510,Mercer,MERCER,1175,Mercer,4222,4018,27,177
G5101190,1850,Virginia,510,Middlesex,MIDDLESEX,1190,Middlesex,4394,1903,149,2342
G5101193,1850,Virginia,510,Monongalia,MONONGALIA,1193,Monongalia,12387,12092,119,176
G5101197,1850,Virginia,510,Monroe,MONROE,1197,Monroe,10204,9062,81,1061
G5101210,1850,Virginia,510,Montgomery,MONTGOMERY,1210,Montgomery,8359,6822,66,1471
G5101215,1850,Virginia,510,Morgan,MORGAN,1215,Morgan,3557,3431,3,123
G5101230,1850,Virginia,510,Nansemond,NANSEMOND,1230,Nansemond,12283,5424,2144,4715
G5101250,1850,Virginia,510,Nelson,NELSON,1250,Nelson,12758,6478,138,6142
G5101270,1850,Virginia,510,New Kent,NEW KENT,1270,New Kent,6064,2222,432,3410
G5101275,1850,Virginia,510,Nicholas,NICHOLAS,1275,Nicholas,3963,3889,1,73
G5101290,1850,Virginia,510,Norfolk,NORFOLK,1290,Norfolk,33036,20329,2307,10400
G5101310,1850,Virginia,510,Northampton,NORTHAMPTON,1310,Northampton,7498,3105,745,3648
G5101330,1850,Virginia,510,Northumberland,NORTHUMBERLAND,1330,Northumberland,7346,3072,519,3755
G5101350,1850,Virginia,510,Nottoway,NOTTOWAY,1350,Nottoway,8437,2234,153,6050
G5101355,1850,Virginia,510,Ohio,OHIO,1355,Ohio,18006,17612,230,164
G5101370,1850,Virginia,510,Orange,ORANGE,1370,Orange,10067,3962,184,5921
G5101390,1850,Virginia,510,Page,PAGE,1390,Page,7600,6332,311,957
G5101410,1850,Virginia,510,Patrick,PATRICK,1410,Patrick,9609,7187,98,2324
G5101415,1850,Virginia,510,Pendleton,PENDLETON,1415,Pendleton,5795,5443,30,322
G5101430,1850,Virginia,510,Pittsylvania,PITTSYLVANIA,1430,Pittsylvania,28796,15263,735,12798
G5101437,1850,Virginia,510,Pocahontas,POCAHONTAS,1437,Pocahontas,3598,3303,28,267
G5101450,1850,Virginia,510,Powhatan,POWHATAN,1450,Powhatan,8178,2513,383,5282
G5101455,1850,Virginia,510,Preston,PRESTON,1455,Preston,11708,11562,59,87
G5101470,1850,Virginia,510,Prince Edward,PRINCE EDWARD,1470,Prince Edward,11857,4177,488,7192
G5101490,1850,Virginia,510,Prince George,PRINCE GEORGE,1490,Prince George,7596,2670,518,4408
G5101510,1850,Virginia,510,Princess Anne,PRINCESS ANNE,1510,Princess Anne,7669,4280,259,3130
G5101530,1850,Virginia,510,Prince William,PRINCE WILLIAM,1530,Prince William,8129,5079,552,2498
G5101550,1850,Virginia,510,Pulaski,PULASKI,1550,Pulaski,5118,3613,34,1471
G5101553,1850,Virginia,510,Putnam,PUTNAM,1553,Putnam,5335,4693,10,632
G5101555,1850,Virginia,510,Raleigh,RALEIGH,1555,Raleigh,1765,1729,13,23
G5101557,1850,Virginia,510,Randolph,RANDOLPH,1557,Randolph,5243,5003,39,201
G5101570,1850,Virginia,510,Rappahannock,RAPPAHANNOCK,1570,Rappahannock,9782,5642,296,3844
G5101590,1850,Virginia,510,Richmond,RICHMOND,1590,Richmond,6448,3463,708,2277
G5101593,1850,Virginia,510,Ritchie,RITCHIE,1593,Ritchie,3902,3886,0,16
G5101610,1850,Virginia,510,Roanoke,ROANOKE,1610,Roanoke,8477,5812,155,2510
G5101630,1850,Virginia,510,Rockbridge,ROCKBRIDGE,1630,Rockbridge,16045,11484,364,4197
G5101650,1850,Virginia,510,Rockingham,ROCKINGHAM,1650,Rockingham,20294,17496,467,2331
G5101670,1850,Virginia,510,Russell,RUSSELL,1670,Russell,11919,10866,71,982
G5101690,1850,Virginia,510,Scott,SCOTT,1690,Scott,9829,9322,34,473
G5101710,1850,Virginia,510,Shenandoah,SHENANDOAH,1710,Shenandoah,13768,12565,292,911
G5101730,1850,Virginia,510,Smyth,SMYTH,1730,Smyth,8162,6898,200,1064
G5101750,1850,Virginia,510,Southampton,SOUTHAMPTON,1750,Southampton,13521,5940,1826,5755
G5101770,1850,Virginia,510,Spotsylvania,SPOTSYLVANIA,1770,Spotsylvania,14911,6894,536,7481
G5101790,1850,Virginia,510,Stafford,STAFFORD,1790,Stafford,8044,4415,318,3311
G5101810,1850,Virginia,510,Surry,SURRY,1810,Surry,5679,2215,985,2479
G5101830,1850,Virginia,510,Sussex,SUSSEX,1830,Sussex,9820,3086,742,5992
G5101835,1850,Virginia,510,Taylor,TAYLOR,1835,Taylor,5367,5130,69,168
G5101850,1850,Virginia,510,Tazewell,TAZEWELL,1850,Tazewell,9942,8807,75,1060
G5101855,1850,Virginia,510,Tyler,TYLER,1855,Tyler,5498,5456,4,38
G5101870,1850,Virginia,510,Warren,WARREN,1870,Warren,6607,4493,366,1748
G5101890,1850,Virginia,510,Warwick,WARWICK,1890,Warwick,1546,599,42,905
G5101910,1850,Virginia,510,Washington,WASHINGTON,1910,Washington,14612,12369,112,2131
G5101913,1850,Virginia,510,Wayne,WAYNE,1913,Wayne,4760,4564,7,189
G5101930,1850,Virginia,510,Westmoreland,WESTMORELAND,1930,Westmoreland,8080,3376,1147,3557
G5101933,1850,Virginia,510,Wetzel,WETZEL,1933,Wetzel,4284,4261,6,17
G5101937,1850,Virginia,510,Wirt,WIRT,1937,Wirt,3353,3319,2,32
G5101953,1850,Virginia,510,Wood,WOOD,1953,Wood,9450,9008,69,373
G5101957,1850,Virginia,510,Wyoming,WYOMING,1957,Wyoming,1645,1583,1,61
G5101970,1850,Virginia,510,Wythe,WYTHE,1970,Wythe,12024,9618,221,2185
G5101990,1850,Virginia,510,York,YORK,1990,York,4460,1825,454,2181
G5500010,1850,Wisconsin,550,Adams,ADAMS,10,Adams,187,187,0,0
G5500015,1850,Wisconsin,550,Adams-Sauk [multi-county reporting area],ADAMS-SAUK [MULTI-COUNTY REPORTING AREA],15,Adams-Sauk (multi-county reporting area),,,,
G5500090,1850,Wisconsin,550,Brown,BROWN,90,Brown,6215,6170,45,0
G5500150,1850,Wisconsin,550,Calumet,CALUMET,150,Calumet,1743,1620,123,0
G5500170,1850,Wisconsin,550,Chippewa,CHIPPEWA,170,Chippewa,615,614,1,0
G5500175,1850,Wisconsin,550,Chippewa-Crawford [multi-county reporting area],CHIPPEWA-CRAWFORD [MULTI-COUNTY REPORTING AREA],175,Chippewa-Crawford (multi-county reporting area),,,,
G5500210,1850,Wisconsin,550,Columbia,COLUMBIA,210,Columbia,9565,9547,18,0
G5500230,1850,Wisconsin,550,Crawford,CRAWFORD,230,Crawford,2498,2481,17,0
G5500250,1850,Wisconsin,550,Dane,DANE,250,Dane,16639,16613,26,0
G5500270,1850,Wisconsin,550,Dodge,DODGE,270,Dodge,19138,19126,12,0
G5500390,1850,Wisconsin,550,Fond du Lac,FOND DU LAC,390,Fond Du Lac,14510,14507,3,0
G5500430,1850,Wisconsin,550,Grant,GRANT,430,Grant,16169,16139,30,0
G5500450,1850,Wisconsin,550,Green,GREEN,450,Green,8566,8566,0,0
G5500490,1850,Wisconsin,550,Iowa,IOWA,490,Iowa,9525,9496,29,0
G5500550,1850,Wisconsin,550,Jefferson,JEFFERSON,550,Jefferson,15317,15314,3,0
G5500590,1850,Wisconsin,550,Kenosha,KENOSHA,590,Kenosha,10734,10716,18,0
G5500650,1850,Wisconsin,550,Lafayette,LAFAYETTE,650,Lafayette,11531,11517,14,0
G5500675,1850,Wisconsin,550,La Point,LA POINT,675,La Point,489,483,6,0
G5500710,1850,Wisconsin,550,Manitowoc,MANITOWOC,710,Manitowoc,3702,3702,0,0
G5500730,1850,Wisconsin,550,Marathon,MARATHON,730,Marathon,508,508,0,0
G5500770,1850,Wisconsin,550,Marquette,MARQUETTE,770,Marquette,8641,8634,7,0
G5500790,1850,Wisconsin,550,Milwaukee,MILWAUKEE,790,Milwaukee,31077,30966,111,0
G5500970,1850,Wisconsin,550,Portage,PORTAGE,970,Portage,1250,1249,1,0
G5501010,1850,Wisconsin,550,Racine,RACINE,1010,Racine,14973,14907,66,0
G5501030,1850,Wisconsin,550,Richland,RICHLAND,1030,Richland,903,902,1,0
G5501050,1850,Wisconsin,550,Rock,ROCK,1050,Rock,20750,20727,23,0
G5501090,1850,Wisconsin,550,St Croix,ST CROIX,1090,St Croix,624,619,5,0
G5501110,1850,Wisconsin,550,Sauk,SAUK,1110,Sauk,4371,4370,1,0
G5501170,1850,Wisconsin,550,Sheboygan,SHEBOYGAN,1170,Sheboygan,8379,8372,7,0
G5501270,1850,Wisconsin,550,Walworth,WALWORTH,1270,Walworth,17862,17859,3,0
G5501310,1850,Wisconsin,550,Washington,WASHINGTON,1310,Washington,19485,19485,0,0
G5501330,1850,Wisconsin,550,Waukesha,WAUKESHA,1330,Waukesha,19258,19213,45,0
G5501390,1850,Wisconsin,550,Winnebago,WINNEBAGO,1390,Winnebago,10167,10147,20,0
